Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
PG,Curtin University,Perth,"Mineral and Energy Economics, Business Administration","Faculty of Business and Law, WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","74,400", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-minerals-and-energy-economics-master-of-business-administration--mm-mecbadv2&index_url=http%3A%2F%2Fcourse-pg-master-of-science-minerals-and-energy-economics-master-of-business-administration--mm-mecbadv2&auth=6kBRihB1BfpC4BXss8ND9A&profile=_default&rank=12&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Advance your understanding of resource management and business in this combination of the Master of Science and MBA., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Environment and Climate Emergency,School of Design and the Built Environment, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-environment-and-climate-emergency-openunis--og-envclmv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-environment-and-climate-emergency-openunis--og-envclmv1&auth=RwiHYJQfHvAB5EtwIAqXNw&profile=_default&rank=13&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Engage with climate emergency issues, explore approaches to inform relevant policies and practices and apply your learnings to develop a strategic response.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Environment and Climate Emergency,School of Design and the Built Environment, , ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-masters-of-environment-and-climate-emergency-openunis--om-envclmv1&index_url=http%3A%2F%2Fcourse-pg-masters-of-environment-and-climate-emergency-openunis--om-envclmv1&auth=%2BGCqdGQGSgRfhELtgQOSOg&profile=_default&rank=14&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Engage with climate emergency issues, explore approaches to inform relevant policies and practices and apply your learnings to develop a strategic response.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Environment and Climate Emergency,School of Design and the Built Environment,"29,200", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-environment-and-climate-emergency--gd-envclmv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-environment-and-climate-emergency--gd-envclmv1&auth=U1rdhbuJWmAzXZisXeHEfA&profile=_default&rank=15&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Engage with climate emergency issues, explore approaches to inform relevant policies and practices and apply your learnings to develop a strategic response.",Organisations are increasingly working with environment and sustainability consultants in order to be environmentally responsible and to improve their stakeholder relationships. This course will prepare you for employment in various public and private sectors that require specialist knowledge of applying environmental and sustainability practices to all levels of business and organisations.  ,Australia,Yes,Yes,,Yes,Yes,"Applicants for a Master Degree (Coursework) are required to meet University academic and English language entry standards; details are provided at http://futurestudents.curtin.edu.au. Subject to the duration of the course applicants usually require a Bachelor Degree or equivalent (and may require relevant work experience), Bachelor Honours Degree, Graduate Certificate or Graduate Diploma. "
PG,Curtin University,Perth,Environment and Climate Emergency,School of Design and the Built Environment,"58,400", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-masters-of-environment-and-climate-emergency--mc-envclmv1&index_url=http%3A%2F%2Fcourse-pg-masters-of-environment-and-climate-emergency--mc-envclmv1&auth=qJY%2ByODdmB6jfFnAhrqv6w&profile=_default&rank=16&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Develop the skills and knowledge to respond to the present global emergency and facilitate environmental change.,"Increasing extreme climatic events and natural disasters are affecting communities the world over. The declaration of a ‘climate emergency’ is progressively being accepted as policy by government authorities and professional institutions, initiating local action in a rapidly urbanising world. However, many governments are lagging in their policy development.",Australia,Yes,Yes,,Yes,Yes,"Applicants for a Master Degree (Coursework) are required to meet University academic and English language entry standards; details are provided at http://futurestudents.curtin.edu.au. Subject to the duration of the course applicants usually require a Bachelor Degree or equivalent (and may require relevant work experience), Bachelor Honours Degree, Graduate Certificate or Graduate Diploma. "
PG,Curtin University,Perth,Social and Cultural Inquiry,"School of Media, Creative Arts and Social Inquiry","58,000", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-social-and-cultural-inquiry-major-marts--mjrp-socuiv1&index_url=http%3A%2F%2Fcourse-pg-social-and-cultural-inquiry-major-marts--mjrp-socuiv1&auth=8VbcbFMtkgTvvWNBfWcMqQ&profile=_default&rank=17&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Develop your investigative skills and encourage critical understanding of contemporary situations and technologies., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Environment and Climate Emergency,School of Design and the Built Environment,"14,700", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-environment-and-climate-emergency--gc-envclmv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-environment-and-climate-emergency--gc-envclmv1&auth=%2FGtFQ8WO%2Bk8BcklMTUNc2w&profile=_default&rank=18&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Investigate key climate emergency and learn how to inform relevant policies and practices that support a sustainable future.,Organisations are increasingly working with environment and sustainability consultants in order to be environmentally responsible and to improve their stakeholder relationships.,Australia,Yes,Yes,,Yes,Yes,"Applicants for a Master Degree (Coursework) are required to meet University academic and English language entry standards; details are provided at http://futurestudents.curtin.edu.au. Subject to the duration of the course applicants usually require a Bachelor Degree or equivalent (and may require relevant work experience), Bachelor Honours Degree, Graduate Certificate or Graduate Diploma. "
PG,Curtin University,Perth,Taxation Practice,Curtin Law School,"14,900", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-taxation-practice--gc-taxatpv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-taxation-practice--gc-taxatpv1&auth=XKUSo7Uk90cgKo0%2F6p8EYQ&profile=_default&rank=19&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Analyse income tax legislation and regulations that apply to complex areas of the Australian taxation system., ,Australia,Yes,Yes,,Yes,Yes,Applicants for a Graduate Certificate are required to meet University academic and English language entry standards; details are provided at http://futurestudents.curtin.edu.au.
PG,Curtin University,Perth,Records Management and Archives,"School of Media, Creative Arts and Social Inquiry", , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-records-management-and-archives-openunis--og-recmgtv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-records-management-and-archives-openunis--og-recmgtv1&auth=q2tLTuGbTvtEtz6KCff0FQ&profile=_default&rank=20&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Change to a career in records management, and enhance your understanding of information handling within organisations.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Teaching English to Speakers of Other Languages,School of Education, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-teaching-english-to-speakers-of-other-languages-tesol-openunis--oc-tesolv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-teaching-english-to-speakers-of-other-languages-tesol-openunis--oc-tesolv2&auth=QvKU%2FwYLRea6%2FZV4CNSwug&profile=_default&rank=21&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Focus on the theoretical underpinnings of language acquisition and components of language., ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Applied Linguistics,School of Education,"31,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-arts-applied-linguistics--mc-aplingv6&index_url=http%3A%2F%2Fcourse-pg-master-of-arts-applied-linguistics--mc-aplingv6&auth=JMZMUBz7ezZjBjETAicjMw&profile=_default&rank=22&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn practical language teaching methodologies and how to plan syllabuses and language assessment procedures., ,Australia,Yes,Yes,,Yes,Yes,"If graduates are intending to apply for their MA (Applied Linguistics) to be accredited with the Ministry of Education Vietnam, they will need to possess an IELTS overall band score of 7.0 as per MOET requirements."
PG,Curtin University,Perth,Psychology (Professional),School of Psychology,"36,000", ,AUD,Year,1,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-psychology-professional--mc-psychpv2&index_url=http%3A%2F%2Fcourse-pg-master-of-psychology-professional--mc-psychpv2&auth=X1SO6iUbBh45P%2BN6nc9xPA&profile=_default&rank=23&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Continue your education in psychology with an enhanced understanding of psychological theory, evidence and clinical applications.","This course provides access to a wide variety of employment opportunities in government and non-government counselling and mental health services. After graduating from this course, you are eligible to apply for registration as a psychologist with the Psychology Board of Australia once you have completed your internship and successfully completed the National Psychology Examination.",Australia,Yes,Yes,,Yes,Yes,You will also be required to provide supplementary information with your application.
PG,Curtin University,Perth,Legal Practice,Curtin Law School,"36,600", ,AUD,Year,8 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-legal-practice--gd-lawlpv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-legal-practice--gd-lawlpv2&auth=%2BQ7lAcFO%2FPmpvfeXKMX1Hw&profile=_default&rank=24&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain eligibility for admission to practise law in Western Australia.,"Lawyer, Barrister",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Human Rights,"School of Media, Creative Arts and Social Inquiry", , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-human-rights-stream-mintlbus--strp-hrighv1&index_url=http%3A%2F%2Fcourse-pg-human-rights-stream-mintlbus--strp-hrighv1&auth=rh65mSPsjxv%2F2PVFlR2TSQ&profile=_default&rank=25&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Look at human rights from a multidisciplinary, multicultural and multi-religious perspective to develop a globalised understanding.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Mineral and Energy Economics,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)","48,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-minerals-and-energy-economics--mc-mergecv2&index_url=http%3A%2F%2Fcourse-pg-master-of-science-minerals-and-energy-economics--mc-mergecv2&auth=TmzyJEYseEH5V%2BXghLwkgA&profile=_default&rank=26&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Advance your mining career, specialising in economic, financial and management issues.", ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
