Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
DIP,TAFE SA,Adelaide City,Diploma of Screen and Media (Specialist Make-up Services),Hair and Beauty,"$15,711",,AUD,Year,12,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01157.aspx?S=AWD&Y=2021,English,A,"Is entering the makeup industry your dream? Whether you have some makeup and hair skills or absolutely none, the Diploma in Screen and Media - Specialist Makeup will prepare you to work in all aspects of the makeup industry including photographic, airbrushed and fashion makeup and theatrical and screen special effects makeup. Students will learn how to work in the media industry by collaborating with students at the Adelaide College of the Arts to work on films, stage, TV and VFX productions, giving them priceless real-world experience and connections within the industry. This ensures that graduates are industry ready to work in the ever-growing screen and media industry.",,Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training or VET Student Loans will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
ADIP,TAFE SA,Adelaide City,Advanced Diploma of Intense Pulsed Light and Laser for Hair,Hair and Beauty,"$2,600",,AUD,Year,9,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01161.aspx?S=AWD&Y=2021,English,A,"Do you have IPL and Laser hair reduction skills but no formal qualification? You can complete a Recognition of Prior Learning (RPL) process with us to get one.
At TAFE SA, we understand that you want to gain your qualification, but don’t want hours studying competencies in which you are proficient. 
Our Advanced Diploma qualification is for industry professionals looking to gain a nationally recognised training qualification for your knowledge and skills you perform in industry. 
This qualification reflects the role of industry professionals who have specialised knowledge to design and safely apply Intense Pulsed Light and Laser to reduce hair on the body and face.
Our goal is to build strong working relationships with industry professionals, providing contemporary, customised, quality RPL assessment.",,Australia,Yes,Yes,,Yes,Yes,"Are an Enrolled Nurse or Registered Nurse AND have 12 months post-qualification experience in the application of knowledge in human biology, anatomy and physiology OR",Normal,No
,TAFE SA,,Back to Basics: Day and Night Make-Up Looks,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T396626840.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Brow Lamination,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T836246912.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Eyelash Extensions,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T388522496.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Lash Lift,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T283007547.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Volume Eyelash Extensions,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T296513133.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,,Certificate III in Beauty Services,Hair and Beauty,,,AUD,Year,24,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00887.aspx?S=APP&Y=2021,English,A,"You will learn how to perform services in waxing, tanning, manicure and pedicure, eyelash and brow treatments and you have the ability to choose electives to personalise your course to suit your career. This course enables you to work as a beautician and is delivered in our beauty clinics which simulate the workplace.","Beautician, retail beauty consultant, beauty salon assistant.",Australia,Yes,Yes,,Yes,Yes,"

Important Information



Reading, writing and numeracy skills are assessed using the Core Skills Profile for Adults (CSPA). This assessment is used to determine whether you will be required to undertake additional support units alongside your qualification or undertake a pathway course before commencing your chosen qualification. If you receive an offer, more information will be provided at your enrolment session.
This course has more than one intake each Semester and you will commence at the next available intake.


",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Nail Technology,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00889.aspx?S=APP&Y=2021,English,A,"You will learn the skills to work as a nail technician through performing services in manicure and pedicure, gel nails, acrylic nails and nail art. These skills will be delivered in our beauty clinics which simulate the workplace.",Nail Technician.,Australia,Yes,Yes,,Yes,Yes,"Important Information



This course is delivered over 40 days in the year.
This course has more than one intake each Semester and you will commence at the next available intake.",Apprenticeships & Traineeships,No
CERTIII,TAFE SA,,Certificate III in Beauty Services,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00887.aspx?S=INT&Y=2021,English,A,"You will learn how to perform services in waxing, tanning, manicure and pedicure, eyelash and brow treatments and you have the ability to choose electives to personalise your course to suit your career. This course enables you to work as a beautician and is delivered in our beauty clinics which simulate the workplace.","Beautician, retail beauty consultant, beauty salon assistant.",Australia,Yes,Yes,,Yes,Yes,,Apprenticeships & Traineeships,No
CERTI,TAFE SA,,Certificate IV in Beauty Therapy,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00899.aspx?S=INT&Y=2021,English,A,"Gain the skills and knowledge to work as a beauty therapist. You will learn skills in waxing, tanning, manicure and pedicure, eyelash and brow treatments, facials and body massage and treatments. Practical experience will be gained by working in a salon, including client consultations and recommending retail products. These skills will be delivered in our beauty clinics which simulate the workplace.",This qualification reflects the role of individuals who work as beauty therapists to provide a range of beauty therapy treatments and services. They communicate with clients to recommend treatments and services and sell retail skin care and cosmetic products.,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,TAFE SA,,Diploma of Beauty Therapy,Hair and Beauty,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00900.aspx?S=INT&Y=2021,English,A,Do you love everything beauty? Are you good with your hands and enjoy interacting with people? This course will help you become a fully-qualified Beauty Therapist working in beauty salons and spas.,"This qualification reflects the role of individuals employed as beauty therapists to provide a broad range of beauty therapy treatments and services including facial treatments, body massage and treatments, hair removal, lash and brow treatments, nail and make-up services. This includes consultation with clients to provide beauty advice, recommend beauty treatments and services, and sell retail skin-care and cosmetic products.",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Hair & Make-up Directions,,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/vet/vet_T105100379.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,TAFE SA,Adelaide City,Certificate II in Salon Assistant,Hair and Beauty,"$3,919 -
                          $4,626",,AUD,Year,3,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00934.aspx?S=AWD&Y=2021,English,A,"Begin your journey as a hairdresser with this course where you will learn about interacting with clients and providing hairdressing services, combined with developing skills to become an integral part of a highly creative team.","Employment outcomes are to gain an apprenticeship in Hairdressing, continue studying the Certificate III in Hairdressing or work as a Salon assistant in the retail or beauty industry.",Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTIII,TAFE SA,Adelaide City,Certificate III in Barbering,Hair and Beauty,"$10,575",,AUD,Year,14,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00901.aspx?S=AWD&Y=2021,English,A,"Start your career in barbering with this course. You'll learn men’s grooming, head and face shaving, beards and moustaches teamed with haircutting and finishing the client’s hair. The course has a strong focus on knowledge and practical skills in all haircutting and men's grooming.","This qualification provides a pathway to work as a barber in the hairdressing or barbering industry, usually a barber shop or salon.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
